x_ref,y_ref,x_SMC,y_SMC,x_AFSMC,y_AFSMC
9.500000000000002,14.722431864335457,8.976149024882671,13.815100261159223,8.977835615343908,13.848014620867316
9.512500000000003,14.74408249943007,8.988644393099301,13.836746294988872,8.990566464717041,13.869523002528009
9.525000000000002,14.765733134524679,9.001139808451118,13.858392300472225,9.003309668559867,13.891024065618469
9.537500000000001,14.787383769619288,9.013635274578139,13.880038282083781,9.01606450580327,13.912518235073314
9.550000000000002,14.809034404713902,9.02613079495475,13.901684244230928,9.02883013851502,13.934006006670822
9.562500000000002,14.830685039808511,9.038626372890565,13.923330191251582,9.041605649648535,13.955487924779977
9.575000000000003,14.852335674903124,9.051122011531463,13.944976127411918,9.054390145045193,13.976964521688101
9.587500000000002,14.873986309997733,9.063617713860792,13.966622056904189,9.067182788064944,13.99843629676276
9.600000000000001,14.895636945092344,9.076113482700734,13.988267983844642,9.079982803876275,14.019903713636767
9.612500000000002,14.917287580186956,9.088609320713834,14.009913912271523,9.0927894730329,14.041367203805518
9.625000000000002,14.938938215281565,9.101105230404672,14.031559846143182,9.105602122997164,14.062827171491211
9.637500000000001,14.960588850376176,9.113601214121674,14.053205789336262,9.118420120569091,14.08428399800446
9.650000000000002,14.982239485470789,9.12609727405907,14.074851745643995,9.131242865800296,14.105738045248998
9.662500000000001,15.003890120565398,9.138593412258972,14.096497718774579,9.144069787227531,14.127189658460608
9.675000000000002,15.02554075566001,9.15108963061358,14.118143712349662,9.156900338138124,14.1486391683466
9.687500000000002,15.047191390754621,9.163585930867503,14.13978972990291,9.169733993625405,14.17008689276635
9.700000000000001,15.06884202584923,9.17608231462019,14.161435774878678,9.182570248255955,14.19153313805654
9.712500000000002,15.090492660943843,9.188578783328463,14.183081850630767,9.19540861421925,14.212978200076375
9.725000000000003,15.112143296038456,9.201075338309147,14.204727960421286,9.208248619864012,14.23442236502843
9.737500000000002,15.133793931133066,9.213571980741797,14.226374107419595,9.221089808548747,14.255865910097398
9.750000000000002,15.155444566227676,9.226068711671498,14.248020294701352,9.233931737750394,14.27730910393941
9.762500000000001,15.177095201322285,9.238565532011757,14.269666525247647,9.246773978386745,14.298752207047826
9.775000000000002,15.198745836416897,9.251062442547454,14.291312801944233,9.259616114317039,14.320195472016348
9.787500000000001,15.220396471511508,9.26355944393787,14.312959127580843,9.272457741991547,14.341639143716584
9.800000000000002,15.24204710660612,9.27605653671977,14.334605504850604,9.285298470225882,14.363083459404342
9.812500000000002,15.26369774170073,9.288553721310539,14.356251936349537,9.298137920079443,14.3845286487668
9.825000000000003,15.285348376795342,9.301050998011375,14.37789842457615,9.310975724820265,14.405974933921078
9.837500000000002,15.306999011889953,9.313548367010515,14.399544971931117,9.32381152996076,14.427422529373406
9.850000000000001,15.328649646984562,9.326045828386507,14.421191580717046,9.336644993350482,14.448871641947125
9.862500000000002,15.350300282079175,9.338543382111508,14.442838253138333,9.349475785313468,14.470322470686975
9.875000000000002,15.371950917173786,9.35104102805462,14.464484991301102,9.362303588818737,14.491775206746441
9.887500000000003,15.393601552268398,9.363538765985238,14.486131797213233,9.375128099673425,14.513230033264447
9.900000000000002,15.415252187363008,9.376036595576414,14.50777867278446,9.387949026728766,14.534687125237218
9.912500000000001,15.436902822457617,9.388534516408248,14.52942561982657,9.400766092089807,14.556146649390694
9.925000000000002,15.458553457552231,9.40103252797127,14.551072640053672,9.413579031320348,14.577608764058557
9.937500000000002,15.48020409264684,9.413530629669834,14.572719735082538,9.426387593635178,14.599073619070495
9.950000000000001,15.50185472774145,9.426028820825517,14.594366906433034,9.439191542072308,14.620541355654986
9.962500000000002,15.523505362836062,9.43852710068049,14.616014155528626,9.451990653638473,14.642012106360463
9.975000000000001,15.545155997930673,9.451025468400912,14.637661483696952,9.464784719421928,14.663485994998311
9.987500000000002,15.566806633025285,9.46352392308028,14.659308892170472,9.477573544667175,14.684963136610689
10.000000000000002,15.588457268119894,9.47602246374278,14.68095638208719,9.490356948807108,14.706443637465691
10.012500000000001,15.610107903214505,9.488521089346612,14.70260395449145,9.50313476544881,14.727927595081862
10.025000000000002,15.631758538309118,9.501019798787294,14.72425161033478,9.515906842310123,14.749415098283551
10.037500000000003,15.65340917340373,9.51351859090092,14.745899350476837,9.528673041104998,14.770906227288036
10.050000000000002,15.67505980849834,9.52601746446742,14.767547175686374,9.541433237376518,14.792401053824818
10.062500000000002,15.69671044359295,9.538516418213751,14.789195086642307,9.554187320277423,14.813899641286923
10.075000000000001,15.71836107868756,9.55101545081707,14.810843083934817,9.566935192298866,14.8354020449135
10.087500000000002,15.740011713782172,9.563514560907869,14.83249116806652,9.57967676894899,14.856908312002519
10.100000000000001,15.761662348876781,9.576013747073048,14.854139339453697,9.59241197838378,14.878418482151835
10.112500000000002,15.783312983971395,9.58851300785897,14.875787598427573,9.605140760993361,14.899932587526505
10.125000000000002,15.804963619066005,9.601012341774435,14.897435945235646,9.617863068947692,14.921450653149792
10.137500000000003,15.826614254160617,9.613511747293638,14.919084380043078,9.630578865706106,14.942972697214977
10.150000000000002,15.848264889255226,9.626011222859049,14.940732902934116,9.643288125495742,14.964498731414839
10.162500000000001,15.869915524349837,9.638510766884249,14.96238151391358,9.655990832764243,14.98602876128544
10.175000000000002,15.89156615944445,9.65101037775671,14.984030212908383,9.668686981612405,15.007562786560706
10.187500000000002,15.913216794539059,9.663510053840518,15.005678999769088,9.681376575212614,15.02910080153428
10.200000000000003,15.934867429633671,9.676009793479025,15.027327874271522,9.694059625218928,15.050642795425048
10.212500000000002,15.956518064728282,9.68850959499746,15.048976836118412,9.70673615117461,15.072188752742912
10.225000000000001,15.978168699822891,9.701009456705453,15.070625884941066,9.719406179922709,15.09373865365143
10.237500000000002,15.999819334917504,9.713509376899527,15.092275020301084,9.732069745025015,15.115292474324209
10.250000000000002,16.021469970012113,9.726009353865487,15.113924241692104,9.7447268861943,15.13685018729214
10.262500000000001,16.043120605106722,9.73850938588078,15.135573548541567,9.757377648744331,15.158411761778906
10.275000000000002,16.06477124020134,9.75100947121676,15.157222940212527,9.77002208306156,15.179977164022471
10.287500000000001,16.086421875295947,9.763509608140904,15.178872416005472,9.782660244101855,15.201546357580675
10.300000000000002,16.10807251039056,9.776009794918954,15.20052197516017,9.79529219091498,15.223119303619388
10.312500000000002,16.12972314548517,9.788510029816983,15.22217161685754,9.807917986198897,15.244695961182114
10.325000000000001,16.151373780579778,9.801010311103411,15.243821340221546,9.82053769588533,15.266276287440256
10.337500000000002,16.17302441567439,9.813510637050928,15.26547114432109,9.833151388757393,15.287860237923708
10.350000000000003,16.194675050769003,9.826011005938371,15.287121028171946,9.845759136099465,15.309447766731706
10.362500000000002,16.216325685863612,9.83851141605251,15.308770990738683,9.858361011378982,15.331038826724265
10.375000000000002,16.237976320958225,9.851011865689786,15.330421030936613,9.870957089959276,15.352633369694773
10.387500000000001,16.259626956052834,9.863512353157962,15.352071147633742,9.883547448842219,15.374231346524562
10.400000000000002,16.281277591147447,9.876012876777711,15.37372133965273,9.896132166438985,15.395832707320507
10.412500000000001,16.302928226242056,9.88851343488414,15.395371605772855,9.908711322367102,15.417437401536823
10.425000000000002,16.32457886133667,9.901014025828243,15.417021944731976,9.921284997271627,15.439045378082348
10.437500000000002,16.346229496431278,9.913514647978275,15.43867235522851,9.933853272668273,15.460656585414663
10.450000000000003,16.36788013152589,9.92601529972108,15.460322835923387,9.946416230806205,15.482270971622434
10.462500000000002,16.389530766620503,9.938515979463327,15.481973385442027,9.958973954548265,15.503888484497308
10.475000000000001,16.411181401715112,9.951016685632704,15.503624002376288,9.971526527266436,15.525509071596696
10.487500000000002,16.432832036809724,9.963517416679027,15.52527468528643,9.984074032750508,15.54713268029865
10.500000000000002,16.454482671904334,9.976018171075296,15.546925432703054,9.996616555128007,15.568759257849994
10.512500000000003,16.476133306998946,9.98851894731868,15.56857624312904,10.009154178793683,15.590388751408723
10.525000000000002,16.497783942093555,10.001019743931444,15.590227115041476,10.021686988346989,15.612021108081608
10.537500000000001,16.519434577188164,10.01352055946181,15.61187804689356,10.03421506853623,15.63365627495778
10.550000000000002,16.541085212282777,10.02602139248476,15.633529037116508,10.046738504208212,15.655294199138984
10.562500000000002,16.56273584737739,10.038522241602774,15.65518008412143,10.05925738026247,15.676934827767072
10.575000000000001,16.584386482472,10.051023105446518,15.67683118630119,10.07177178160927,15.698578108049169
10.587500000000002,16.60603711756661,10.063523982675465,15.69848234203226,10.08428179313082,15.720223987280905
10.600000000000001,16.62768775266122,10.07602487197846,15.72013354967654,10.096787499645199,15.741872412867945
10.612500000000002,16.649338387755833,10.08852577207424,15.741784807583153,10.109288985872697,15.763523332346042
10.625000000000002,16.670989022850442,10.101026681711886,15.763436114090238,10.121786336404366,15.785176693399718
10.637500000000001,16.69263965794505,10.11352759967123,15.785087467526694,10.134279635672645,15.806832443879667
10.650000000000002,16.714290293039667,10.126028524763207,15.806738866213916,10.146768967924002,15.828490531818899
10.662500000000003,16.73594092813428,10.138529455830165,15.828390308467496,10.159254417193623,15.850150905447638
10.675000000000002,16.75759156322889,10.15103039174611,15.850041792598894,10.171736067282161,15.871813513206956
10.687500000000002,16.779242198323498,10.16353133141692,15.87169331691709,10.184214001734619,15.893478303761098
10.700000000000001,16.800892833418107,10.1760322737805,15.893344879730195,10.196688303821407,15.9151452260085
10.712500000000002,16.82254346851272,10.188533217806906,15.914996479347037,10.209159056521663,15.93681422909144
10.725000000000001,16.84419410360733,10.201034162498413,15.936648114078713,10.221626342508836,15.958485262404322
10.737500000000002,16.86584473870194,10.213535106889541,15.958299782240111,10.234090244138555,15.980158275600601
10.750000000000002,16.887495373796554,10.226036050047053,15.979951482151396,10.246550843438769,16.00183321859834
10.762500000000003,16.909146008891167,10.238536991069907,16.001603212139457,10.259008222102073,16.023510041584462
10.775000000000002,16.930796643985776,10.25103792908916,16.02325497053933,10.271462461480143,16.045188695017767
10.787500000000001,16.952447279080385,10.263538863267854,16.04490675569557,10.283913642580105,16.066869129630756
10.800000000000002,16.974097914174997,10.27603979280086,16.06655856596361,10.296361846062705,16.088551296430413
